"ID", "Name", "Type", "Journal", "InternalName", "Zone", "ZoneID"
2610, "The Elder Scroll of Altadoon", 7, "Grand Warlord Zimmeron wants the <<1>> to be captured for the Pact.", "AvA-PAC-Capture Altadoon", "", 0
4479, "Motes in the Moonlight", 0, "After the ritual at Rawl'kha, I traveled to meet the Lunar Champions at the temple called Moonmont. Here I'm told the Dark Mane has holed up. After what it did to Mane Akkhuz-ri, we must destroy it.", "Q4479 Motes in the Moonlight", "", 0
2969, "Capture Black Boot Farm", 7, "I accepted a mission to help capture Black Boot Farm for the Dominion.", "Capture Black Boot Farm", "", 0
4826, "Hunting the Mammoth", 0, "", "Q4826 Hunting the Mammoth", "", 0
5233, "Kill Enemy Sorcerers", 7, "Grand Warlord Dortene has authorized a reward for any Covenant soldier who slays 20 enemy Sorcerers.", "AvA-COV-Kill 20 Sorcerers", "", 0
2611, "The Elder Scroll of Mnem", 7, "The <<1>> must be taken from the enemy.", "AvA-PAC-Capture Mnem", "", 0
5226, "Kill Enemy Dragonknights", 7, "Grand Warlord Sorcalin has authorized a reward for any Dominion soldier who slays 20 enemy Dragonknights.", "AvA-DOM-Kill 20 Dragonknights", "", 0
2612, "The Elder Scroll of Ni-Mohk", 7, "The Pact plans to steal the <<1>>.", "AvA-PAC-Capture Ni-Mohk", "", 0
2963, "Capture Blue Road Farm", 7, "I accepted a mission to help capture Blue Road Farm for the Dominion.", "Capture Blue Road Farm", "", 0
2634, "The Elder Scroll of Ni-Mohk", 7, "Grand Warlord Dortene reports that the Elder Scroll of Ni-Mohk is now in enemy hands.", "AvA-COV-Recapture Ni-Mohk", "", 0
2635, "The Elder Scroll of Alma Ruma", 7, "Grand Warlord Dortene reports that the Elder Scroll of Alma Ruma is being held by the enemy.", "AvA-COV-Recapture Alma Ruma", "", 0
4366, "To Mathiisen", 0, "Battlereeve Urcelmo has asked that I meet with Razum-dar near the town of Mathiisen. Raz is apparently investigating more threads in the Veiled Heritance plot.", "To Mathiisen", "Auridon", 381
2638, "The Elder Scroll of Mnem", 7, "Grand Warlord Dortene asked for warriors to help capture the <<1>>.", "AvA-COV-Capture Mnem", "", 0
6132, "Buried Memories", 0, "", "SQ3 Q6132 Buried Memories", "Glenumbra", 3
3117, "Capture Brindle Farm", 7, "I accepted a mission to help capture Brindle Farm for the Pact.", "Capture Brindle Farm", "", 0
4105, "Kireth's Amazing Plan", 0, "Kireth Vanos has been exploring the ruins of Mzulft, looking for a valuable piece of forgotten lore. Her brother Raynor and her plan to use their findings to get invited into either Shad Astula or the Mages Guild.", "Kireth's Amazing Plan", "", 0
2639, "The Elder Scroll of Ghartok", 7, "Covenant soldiers are seeking the <<1>>.", "AvA-COV-Capture Ghartok", "", 0
4338, "Eye of the Ancients", 0, "The Maormer struck <<1>>, and now lay waste to the town. Auridon troops tried and failed to retake the area, and now await reinforcements before trying again. I've been tasked with reactivating an ancient Aldmeri device on the nearby cliffs.", "Q4338 Eye of the Ancients", "", 0
3126, "Capture Chalman Mine", 7, "I accepted a mission to help capture Chalman Mine for the Pact.", "Capture Chalman Mine", "", 0
2640, "The Elder Scroll of Chim", 7, "Covenant forces are gathering to capture the <<1>>.", "AvA-COV-Capture Chim", "", 0
4887, "Back in Time", 0, "A novice from the Mages Guild named Gahgdar was duped by a witch into giving her a valuable book from the guildhall in Hallin's Stand. He asked me to help him get the book back.", "Back in Time", "", 0
4130, "The Captain's Honor", 0, "Though the <<C:1>> had been destroyed, the Maormer still hold <<2>> captive at <<3>>.", "The Captain's Honor", "", 0
2656, "The Elder Scroll of Mnem", 7, "The Elder Scroll of Mnem has been taken by enemy soldiers.", "AvA-DOM-Recapture Mnem", "", 0
3023, "Wicked Trade", 0, "Bloodthorn cultists attacked a group of Camlorn refugees. They kidnapped the group's women and dragged them into the Fens.", "Wicked Trade", "", 0
6125, "A Necessary Alliance", 0, "With the Ritemaster dead and the Heart of Transparent Law in Nocturnal's hands, events have taken a grim turn. I need to help the Psijic sages figure out a way to enter the Crystal Tower and stop Nocturnal.", "SQ7 - Q6125 - A Necessary Alli", "", 0
4256, "A Hostile Situation", 0, "At the request of the captain of the Vulkhel Watch, I've been running errands all over Auridon's port city. I even helped deal with a criminal named Fasion who claimed that Captain Astanya is working with a group called the Veiled Heritance.", "Q4256 A Hostile Situation", "", 0
2658, "The Elder Scroll of Ghartok", 7, "Grand Warlord Sorcalin needs soldiers to capture the Elder Scroll of Ghartok.", "AvA-DOM-Capture Ghartok", "", 0
5638, "Under Our Thumb", 3, "Some law-abiding citizens have been meddling in the affairs of the Thieves Guild. The guild wants its pickpockets to teach the meddlers to mind their own business. I should look for ornaments, writings, or other oddities, but any treasures will do.", "TG Rep Pickpocket IG3", "", 0
3017, "Back-Alley Murders", 0, "Someone's murdering Daggerfall's poor. A beggar named Matthew thinks he's going to be the next one to die. He asked me to find the killer before that happens.", "Q3017 Back-Alley Murders", "", 0
2659, "The Elder Scroll of Chim", 7, "Plans are being made to capture the <<1>> from the enemy.", "AvA-DOM-Capture Chim", "", 0
5036, "Honrich Tower", 0, "<<1>> has been saved and Pinepeak is secure, but it seems Honrich Tower has been taken by the Worm Cult.", "Honrich Tower", "The Rift", 103
3207, "Capture Faregyl Farm", 7, "I accepted a mission to help capture Faregyl Farm for the Covenant.", "Capture Faregyl Farm", "", 0
4251, "Trial of the Spirit", 0, "Widulf, a priest of Kyne, proctors the Trial of Spirit. It apparently involves drinking a somewhat poisonous mead and then running around the island. Widulf assures me the poison will connect me with my inner spirit.", "Trial of the Spirit", "", 0
2661, "The Elder Scroll of Alma Ruma", 7, "The <<1>> must be taken from the enemy and delivered into Dominion hands. So says Grand Warlord Sorcalin.", "AvA-DOM-Capture Alma Ruma", "", 0
2672, "Scout Fort Warden", 7, "I have accepted a mission to travel to Fort Warden and scout that stronghold for the Dominion.", "Scout Fort Warden", "", 0
3039, "Crocodile Bounty", 0, "I found a dead Orc in the bog. He carried a broadsheet, as well as a handful of sharp crocodile teeth.", "Crocodile Bounty", "", 0
4242, "The Lich", 0, "A Shadowed Path necromancer has transformed into a lich in <<1>>.", "CYR-CHO-The Lich", "", 0
5171, "The Oldest Ghost", 6, "", "TRIAL_SO Sanctum Ophidia", "", 6188
2673, "Scout Fort Rayles", 7, "I accepted a mission to scout Fort Rayles for the Dominion.", "Scout Fort Rayles", "", 0
2674, "Scout Fort Glademist", 7, "I accepted a mission to scout Fort Glademist for the Dominion.", "Scout Fort Glademist", "", 0
4543, "Holes in the World", 5, "Mezha-dro, a Khajiit servant of Meridia, asked for help sealing tears in Oblivion before more material from Tamriel falls through.", "Q4543 Holes in the World", "", 0
5290, "Pledge: City of Ash I", 5, "Glirion the Redbeard of the Undaunted has challenged me to explore the City of Ash, a Wood Elf village in Greenshade.", "Q5290 Pledge CityofAsh I", "", 0
2676, "Scout Fort Aleswell", 7, "I accepted a mission to scout Fort Aleswell for the Dominion.", "Scout Fort Aleswell", "", 0
3027, "Ripple Effect", 0, "The Mages Guild is studying the site of the Battle of Glenumbra Moors. It's said that Faolchu, the invader of Camlorn, was originally slain here. They hope to find out what killed him in the past.", "Ripple Effect", "", 0
2679, "Scout Arrius Keep", 7, "I accepted a mission to scout Arrius Keep for the Dominion.", "Scout Arrius Keep", "", 0
5040, "Taking Precautions", 0, "A Pact Mage named Sees-Many-Paths is examining the wards at Tormented Spire. She wants word sent to her egg-sister, Walks-in-Ash, that they are unstable.", "Taking Precautions", "Stonefalls", 41
3397, "Scout the Lumbermill", 7, "", "Scout the Lumbermill", "", 0
2680, "Scout Kingscrest Keep", 7, "I accepted a mission to scout Kingscrest Keep for the Dominion.", "Scout Kingscrest Keep", "", 0
5660, "Contract: Grahtwood", 3, "I accepted one of the Dark Brotherhood's murder-for-hire contracts. There are no stipulations regarding methods or timing, so I may execute the target at my discretion.", "DB-CON GW-ER Lower", "", 0
3047, "A Step Back in Time", 0, "The spirit of Alana Relin has led me to a crypt that will provide a doorway to the past. Now we'll finally learn how Faolchu was originally killed.", "A Step Back in Time", "Glenumbra", 3
2682, "Scout Farragut Keep", 7, "I accepted a mission to scout Farragut Keep for the Dominion.", "Scout Farragut Keep", "", 0
4158, "The Pride of a Prince", 0, "Stormfist spies have used Daedric alchemy to infiltrate Fort Amol. The King and the Pact delegates are in danger. I need to convince someone that the threat is real before it's too late.", "Q4158 The Pride of a Prince", "Eastmarch", 101
6087, "Run Aground", 1, "The Office of Divine Prosecution tasked me with killing Keelsplitter-a massive sea adder bred by the Sea Elves to hunt down High Elf ships. They also need me to recover intelligence logs from the ships Keelsplitter destroyed.", "SU-GB6 Run Aground", "", 0
2684, "Scout Drakelowe Keep", 7, "I accepted a mission to scout Drakelowe Keep for the Dominion.", "Scout Drakelowe Keep", "", 0
5720, "Sacrament: Smuggler's Den", 3, "I received a contract from the Speaker.", "DB-DS3 Q5720 Sacrament", "", 0
4517, "Crown Point", 0, "Prefect Antias asked me to re-light the flame atop Crown Point tower.", "CYR-NIB-CRO-Crown Point", "", 0
3035, "Wyrd and Coven", 0, "To stop the hags, I need to defeat the coven's leader, Mother Murk. Otherwise, other refugees will be in danger.", "Wyrd and Coven", "", 0
3231, "Capture Warden Lumbermill", 7, "I accepted a mission to help capture Warden Lumbermill for the Covenant.", "Capture Warden Lumbermill", "", 0
2685, "Scout Castle Alessia", 7, "I accepted a mission to scout Castle Alessia for the Dominion.", "Scout Castle Alessia", "", 0
3224, "Capture Castle Alessia", 7, "I accepted a mission to help capture Castle Alessia for the Covenant.", "Capture Castle Alessia", "", 0
2686, "Scout Castle Faregyl", 7, "I accepted a mission to scout Castle Faregyl for the Dominion.", "Scout Castle Faregyl", "", 0
2689, "Scout Castle Black Boot", 7, "I accepted a mission to scout Castle Black Boot for the Dominion.", "Scout Castle Black Boot", "", 0
5444, "Sorrow's Kiss", 0, "Lady Laurent and Stibbons have been hired by the House of Orsimer Glories to locate the shrine of Torug gro-Igron, which supposedly sits at the top of the mountain named Sorrow.", "Q5444 Sorrow's Kiss", "", 0
2842, "Scout Fort Glademist", 7, "I accepted a mission to scout Fort Glademist for the Pact.", "Scout Fort Glademist", "", 0
4288, "Blind Man's Bluff", 0, "A blind Redguard pirate is willing to share his treasure with anyone who can transport him to Anvil, even the Wood Elves harassing him.", "Q4288 Horseshoe Island", "", 0
2690, "Scout Castle Bloodmayne", 7, "I accepted a mission to scout Castle Bloodmayne for the Dominion.", "Scout Castle Bloodmayne", "", 0
2693, "Scout Glademist Mine", 7, "I accepted a mission to scout Glademist Mine for the Dominion.", "Scout Glademist Mine", "", 0
2846, "Scout Chalman Keep", 7, "I accepted a mission to scout Chalman Keep for the Pact.", "Scout Chalman Keep", "", 0
2698, "Scout Dragonclaw Mine", 7, "I accepted a mission to scout Dragonclaw Mine for the Dominion.", "Scout Dragonclaw Mine", "", 0
6157, "A Rose's Beauty", 0, "The Divine Prosecution has tasked me to recover several blossoms of the Rose-Of-Archon flower, needed by Sapiarchs for their religious rites.", "Q6157 Daily SU-D3", "", 0
2699, "Scout Chalman Mine", 7, "I accepted a mission to scout Chalman Mine for the Dominion.", "Scout Chalman Mine", "", 0
4430, "The Burned Estate", 0, "The Shadowed Path has taken over an estate southwest of Cheydinhal. They are using Daedric stones to summon atronachs.", "CYR-CHY-TheBurnedEstate", "", 0
2860, "Scout Glademist Mine", 7, "I accepted a mission to scout Glademist Mine for the Pact.", "Scout Glademist Mine", "", 0
6150, "Sunhold Sundered", 0, "Kinlady Helenaere of Sunhold needs my help to fight back against a Maormer raiding party and rescue her city.", "SU-SU Sunhold Rebellion", "", 0
2700, "Scout Arrius Mine", 7, "I accepted a mission to scout Arrius Mine for the Dominion.", "Scout Arrius Mine", "", 0
4931, "Frightened Folk", 0, "Constable Agazu says the mayor of Fell's Run fired her for no reason and appointed a new constable. She says all the townspeople are acting strange as well, but no one's talking. She wants me to help find out what's going on.", "Frightened Folk", "", 0
4169, "Of Councils and Kings", 0, "Stormy-Eyes seems to be recovering from the Dreamstride experience. King Jorunn and Prince Irnskar have gone ahead to Jorunn's Stand, a large encampment near Skuldafn.", "Of Councils and Kings", "Eastmarch", 101
